"Identificação da publicação","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (segundos)","Horário de publicação","Link permanente","Tipo de publicação","Comentário de dados",Data,Visualizações,Curtidas,Compartilhamentos,Comentários,Salvamentos,Alcance,Seguimentos
18042968558186141,17841407844868491,ufscaroficial,UFSCar,"A corrida de rua é um fenômeno no Brasil, atraindo cada dia mais praticantes. Mas você sabia que a UFSCar já foi palco desse esporte? Vem descobrir essa história nesse vídeo elaborado pela equipe da Coordenadoria de Comunicação Social da UFSCar.

#corridaderua #esporte #ufscar

——
Ficha técnica
Produção e roteiro: Denise Britto
Imagens: Daniela Milani, Fabricio Mazocco e Tiago Santi
Edição: Fabricio Mazocco
Direção: Agnes Arato",137,"04/26/2025 05:58",https://www.instagram.com/reel/DI6RuGCArR6/,"Reel do Instagram",,Vitalício,13647,256,19,11,4,8436,1
18078303217742802,17841407844868491,ufscaroficial,UFSCar,"📣 Hoje a comunidade UFSCar dialogou sobre a proposta de cursos para o campus São José do Rio Preto! ✨

Na audiência pública realizada na tarde desta sexta-feira (25/4), Danilo Giroldo apresentou a proposta de cursos para o novo campus da UFSCar. 🗣️📄

🎓 Três bacharelados interdisciplinares (BIs) foram propostos, inspirados pelo modelo de educação em ciclos já adotado em outras universidades brasileiras. Nos BIs os estudantes cursam um primeiro ciclo, que oferta disciplinas básicas de diferentes áreas, e depois, no segundo ciclo, optam por formações específicas.

Os BIs anunciados são:

🎭 Bacharelado Interdisciplinar em Artes, que oferece formações específicas em Artes Cênicas ou pela Produção Cultural no segundo ciclo; 🎬🎨

🌍 Bacharelado Interdisciplinar em Ciências e Humanidades, que oferece formações específicas em Serviço Social e Arquitetura e Urbanismo (com ênfase em habitações de interesse social); 🏘️🤝

🤖 Bacharelado Interdisciplinar em Ciência e Tecnologia, que oferece formações específicas em Inteligência Artificial e Ciências de Dados ou Engenharia de Manufatura e Design (MaDe). ⚙️📊

✅ A audiência desta sexta-feira foi mais um momento de escuta e debate organizado pelo grupo responsável pelo planejamento do campus São José do Rio Preto. Agora o GT se dedicará a finalizar o documento referência de implantação do novo campus, que será apreciado pelo Conselho Universitário (ConsUni) em maio.

#ufscar #novocampus #expansão",0,"04/25/2025 14:34",https://www.instagram.com/p/DI4oO2hpzlq/,"Imagem do Instagram",,Vitalício,18872,614,71,5,10,13942,31
17843584140471853,17841407844868491,ufscaroficial,UFSCar,"💙 Estão abertas as inscrições para o Projeto Respira Servidor, uma atividade de extensão da UFSCar que busca promover saúde, qualidade de vida e bem-estar no ambiente de trabalho!

🧘‍♀️🧘‍♂️ Coordenado pela professora Tatiana de Oliveira Sato (DFisio/UFSCar), o projeto oferece ações multidisciplinares voltadas aos servidores docentes e técnico-administrativos da UFSCar, inicialmente no Campus São Carlos.

✨ As atividades acontecerão de maio a novembro de 2025 e incluem práticas como pilates, yoga, meditação, ginástica chinesa e outras vivências de relaxamento — tudo pensado para criar espaços de convivência, acolhimento e autocuidado.

🌱 O Respira Servidor é um desdobramento do ""Respira Professor"" e nasce da compreensão de que saúde mental e bem-estar no trabalho são necessidades coletivas e urgentes.

📩 Inscreva-se pelo e-mail: projetorespira@ufscar.br
�📲 Saiba mais no Instagram (@respiraprofessor) e no site do Projeto (https://encurtador.com.br/KyMAa)!

Acesse a matéria completa no portal da UFSCar, em ufscar.br �
#RespiraServidor #UFSCar #SaúdeNoTrabalho #BemEstar #ExtensãoUniversitária #Pilates #Yoga #Meditação #GinásticaChinesa #QualidadeDeVida #ServidorPúblico #SaúdeMental #TrabalhoSaudável",0,"04/25/2025 10:00",https://www.instagram.com/p/DI4I34FBv3e/,"Imagem do Instagram",,Vitalício,5577,98,8,0,6,3948,1
18303954382213853,17841466938456731,lagoadosino_ufscar,"Lagoa do Sino - UFSCar","✨ No dia 17 de abril, o Campus Lagoa do Sino da UFSCar viveu um momento histórico! 🎉

Foi realizada a aula inaugural do Programa de Pós-Graduação em Conservação e Sustentabilidade (PPGCS) — o primeiro mestrado criado no campus! 🌱📚

Recebemos com muita alegria os 20 primeiros estudantes do programa, junto aos docentes que fazem parte da pós.

O PPGCS é interdisciplinar e conecta as Ciências Humanas, Naturais e Agrárias para pensar e agir diante dos desafios ambientais do mundo contemporâneo, sempre com foco nos sistemas socioecológicos. 🌍🤝

Com esse passo, o Campus Lagoa do Sino reforça seu compromisso com a ciência, a sustentabilidade, a promoção social e o desenvolvimento do sudoeste paulista. 🚀

#PPGCS #LagoaDoSino #UFSCar #Mestrado #Sustentabilidade #Conservação",112,"04/25/2025 07:57",https://www.instagram.com/reel/DI36atGgQQ2/,"Reel do Instagram",,Vitalício,14205,430,40,15,0,,
18063970639989394,17841407844868491,ufscaroficial,UFSCar,"📚✨ O Campus Sorocaba da UFSCar deu início à edição 2025 do Programa de Iniciação Científica Jr. (PIC) da OBMEP! No dia 12 de abril, 33 estudantes do Ensino Fundamental e Médio da rede pública foram recepcionados em nosso campus para uma jornada de descobertas no mundo da Matemática e da ciência. 🧠🔍

📍Como polo presencial do Programa, o campus acolhe alunos premiados na Olimpíada Brasileira de Matemática das Escolas Públicas (OBMEP), oferecendo encontros presenciais de abril a novembro, com mediação de licenciandos do curso de Matemática e apoio de uma equipe engajada e apaixonada pela educação. 💙

🌱 Para a professora Deisemara Ferreira, coordenadora da iniciativa, “a atuação da UFSCar no PIC representa um passo importante na valorização da Matemática, no incentivo à formação científica e na aproximação entre universidade e comunidade”.

Além do conhecimento, os estudantes vivenciam o ambiente universitário, ampliam horizontes e vislumbram novas possibilidades para o futuro. 💫

Para saber mais, visite o portal da UFSCar em ufscar.br  
#PICOBMEP #UFSCar #CampusSorocaba #OBMEP2025 #Matemática #EducaçãoTransformadora #CiênciaParaTodos #EnsinoPúblico #IniciaçãoCientíficaJr #UniversidadePública #FormaçãoDeTalentos #EquidadeEducacional #InclusãoPelaEducação",0,"04/25/2025 05:51",https://www.instagram.com/p/DI3sSlFgiUe/,"Imagem do Instagram",,Vitalício,10611,167,12,0,0,7423,1
17962984598866944,17841407844868491,ufscaroficial,UFSCar,"🔬 Pesquisadores da UFSCar desenvolveram uma tecnologia de aplicação simples que aumenta a eficiência de filtros utilizados em ambientes que exigem alto controle de qualidade do ar, como hospitais e veículos automotivos.

A inovação consiste em um spray que forma uma camada de nanofibras sobre o meio filtrante, ampliando a retenção de partículas microscópicas sem comprometer o fluxo de ar. Em testes laboratoriais, o material apresentou desempenho capaz de reter até 99% dessas partículas — incluindo poluentes e alguns vírus. 💨

O projeto foi conduzido no Departamento de Engenharia Química (DEQ), durante o pós-doutorado de Paulo Augusto Marques Chagas, sob coordenação da professora Mônica Lopes Aguiar. A tecnologia foi protegida por pedido de patente e licenciada para a InNano Tecnologia, empresa-filha da UFSCar criada pelo próprio pesquisador, com apoio da @inovacao.ufscar.

Com o licenciamento já realizado, a empresa iniciará a produção em escala industrial, voltada a aplicações em filtros, máscaras, embalagens e sistemas de liberação controlada de substâncias. 🏭

👉 Saiba mais no Portal da UFSCar (link na bio).

#UFSCar #Inovação #PesquisaAplicada #Nanotecnologia #EngenhariaQuímica #Empreendedorismo #EmpresaFilha",0,"04/24/2025 13:06",https://www.instagram.com/p/DI15TX1B7dY/,"Imagem do Instagram",,Vitalício,10958,210,20,0,5,8142,4
18072897157810264,17841407844868491,ufscaroficial,UFSCar,"📣 Amanhã (25/4) tem audiência pública na UFSCar para dialogar sobre os cursos propostos para o campus São José do Rio Preto!

Nesta sexta-feira, dia 25 de abril, às 14h30, a comunidade acadêmica conhecerá a proposta de cursos para o novo campus, na segunda audiência pública organizada pela UFSCar para tratar do tema. O evento é aberto a todas as pessoas interessadas e pode ser acompanhado presencialmente, no Auditório da Reitoria, localizado no campus São Carlos, ou online, pelo canal da UFSCar no Youtube.

A primeira audiência pública aconteceu ontem, 23 de abril, na Câmara Municipal de São José do Rio Preto. O evento contou com a presença de parlamentares do município e da região, representantes do setor educacional, da área tecnológica, movimentos sociais, sindicatos e organizações da sociedade civil, que tiraram dúvidas e expressaram suas impressões sobre a chegada da universidade no município. Vamos fazer o mesmo por aqui?

🗣️ Participe das discussões e contribua com o futuro da UFSCar!",0,"04/24/2025 11:00",https://www.instagram.com/p/DI1q2bVJFiM/,"Imagem do Instagram",,Vitalício,10721,211,10,4,6,7848,0
18056223902173226,17841407844868491,ufscaroficial,UFSCar,"🔬📊 A UFSCar mapeou 468 laboratórios ativos em seus quatro campi!

Mais do que atender ao Censo da Educação Superior 2024, esse levantamento fortalece a gestão da infraestrutura universitária e impulsiona o ensino, a pesquisa e a extensão.

Com a colaboração de várias áreas da Universidade e o uso de uma base de dados estruturada, agora é possível descobrir onde estão os obstáculos que dificultam o bom uso dos espaços — como laboratórios pouco utilizados, falta de equipamentos ou necessidade de manutenção. Isso permite buscar soluções mais eficientes, incentivar o uso compartilhado e planejar investimentos com mais inteligência e transparência.

🚀 A próxima etapa? Uma plataforma digital que vai integrar e atualizar essas informações continuamente.

📎 O relatório completo está disponível no site da SPDI! Já a matéria completa está disponível no portal da UFSCar, em ufscar.br. 

#UFSCar #PesquisaUFSCar #ExtensãoUFSCar #EnsinoSuperior #EducaçãoPública #Infraestrutura #GestãoUniversitária #Transparência",0,"04/24/2025 08:00",https://www.instagram.com/p/DI1WTrKP2Fz/,"Imagem do Instagram",,Vitalício,8207,180,6,3,3,6207,0
18017423510709924,17841404186913063,labi_ufscar,"LAbI UFSCar","No Brasil, estima-se que mais de um milhão de pessoas vivam com a doença de Alzheimer, representando aproximadamente 7,6% da população com mais de 65 anos. No mundo, cerca de 55 milhões de pessoas vivem com alguma forma de demência, sendo o Alzheimer responsável por 60% a 70% desses casos, com aproximadamente 33 a 38 milhões de pessoas. 

Em “Entendendo o Alzheimer: ciência, memória e afeto”, falamos sobre como funciona a memória, o que são doenças neurodegenerativas e apresentamos informações importantes sobre a doença de Alzheimer: suas fases, o que é possível fazer para retardar seu avanço, o impacto da doença no dia a dia e onde familiares e amigos podem buscar apoio para lidar com essa condição ao lado dos pacientes.

Com produção do Laboratório Aberto de Interatividade para Disseminação do Conhecimento Científico e Tecnológico (LAbI), em parceria com o Laboratório de Biologia do Envelhecimento (LABEN/UFSCar), este vídeo é um convite à empatia, ao entendimento e ao cuidado.

Confira o vídeo completo no link na bio do @labiufscar
#alzheimer #doençasneurodegenerativas #cérebro #demencia #cuidado #envelhecimento #ciência #pesquisa #saúde #mente #divulgaçãocientífica",60,"04/24/2025 06:25",https://www.instagram.com/reel/DI1JvNBu49x/,"Reel do Instagram",,Vitalício,5763,78,12,0,0,,
18062080526030624,17841407844868491,ufscaroficial,UFSCar,"Aconteceu hoje (23/4), dia em que se comemora o Dia Internacional do Livro, o evento que inaugura o ""Mês do Livro e da Leitura da UFSCar"" reforçando a importância do hábito da leitura em nossa sociedade. 

O evento, realizado no Auditório da Reitoria, no Campus São Carlos, contou com uma mesa de debates e lançamento do livro “EdUFSCar 30 anos - a trajetória de uma editora universitária”, organizado por Ariadne Chloe Mary Furnival e Claudia Maria Simões Martinez. Na oportunidade, também foi feita uma homenagem à patronesse do Mês, a bibliotecária Lourdes de Souza Moraes.

Confira mais no vídeo!

#UFSCar #diadolivro #leitura #EdUFSCar

--
Produção, imagens e edição: Fabrício Mazocco (CCS/UFSCar)",127,"04/23/2025 14:19",https://www.instagram.com/reel/DIzcqxKJ3x9/,"Reel do Instagram",,Vitalício,8740,271,44,5,3,5513,0
18078550981763409,17841407844868491,ufscaroficial,UFSCar,"“Minha história na UFSCar se confunde com a minha própria vida”, com essa frase, André Faisting, egresso da 1ª turma dos cursos de graduação e pós de Ciências Sociais, inicia o fascinante depoimento da sua trajetória na UFSCar.

Nascido praticamente no mesmo ano que a Universidade, frequentou durante a infância o campus com seu pai, um dos primeiros vigilantes da universidade. Aos 15 anos, começou a trabalhar como patrulheiro no Departamento de Física e, depois de aprovado em concurso público, passou a trabalhar no gabinete da reitoria. Durante os 15 anos que trabalhou na UFSCar, adquiriu conhecimento sobre a gestão administrativa e política de uma Universidade Federal, enquanto realizava sua formação acadêmica em ciências sociais, mestrado e doutorado na UFSCar.
Após mais de duas décadas de participação administrativa e acadêmica na UFSCar, foi aprovado em concurso público para a carreira docente na Universidade Federal da Grande Dourados, onde atua até hoje.

“Minha trajetória na UFSCar foi fundamental para minha formação pessoal, social, política e ética. É uma alegria ver a criação da plataforma Alumni, que permitirá que eu e tantos outros que passaram pela UFSCar mantenham essa conexão especial com a universidade”, relata André.

📲 Cadastre-se na Alumni UFSCar e faça parte dessa rede que conecta histórias, conquistas e oportunidades! 

🌐 Acesse alumni.ufscar.br

Uma vez UFSCar, sempre UFSCar!

#SouAlumniUFSCar",305,"04/23/2025 11:54",https://www.instagram.com/reel/DIzMCYiJl6V/,"Reel do Instagram",,Vitalício,7023,125,6,4,1,4349,0
17851743663437497,17841407844868491,ufscaroficial,UFSCar,"🎉 Com muito orgulho, a Universidade Federal de São Carlos (UFSCar) celebra as conquistas do Laboratório de Estudos em Epidemiologia do Envelhecimento (LEPEN/UFSCar) no XXIV Congresso Brasileiro de Geriatria e Gerontologia, realizado entre os dias 3 e 5 de abril, em Belo Horizonte (MG)!

✨ Entre os 714 trabalhos aprovados na área de Gerontologia, nossos pesquisadores brilharam com destaque:
🏅 1º e 2º lugar na modalidade de apresentação oral
🏅 1º lugar na sessão Top 20 Pôster

As pesquisas premiadas abordaram temas essenciais para a saúde da pessoa idosa, como redes sociais ao longo do envelhecimento, força muscular e sarcopenia, e o impacto combinado da dor crônica e sintomas depressivos na mortalidade. Estudos inovadores que ajudam a entender melhor os desafios e potencialidades do envelhecimento, com base em dados do ELSA Study e em colaboração com a University College London (UCL).

👏 Esses reconhecimentos refletem o compromisso do LEPEN e da UFSCar com a produção científica de excelência, a formação de pesquisadores e a promoção da qualidade de vida da população idosa.

Para acessar a matéria completa, visite o portal da UFSCar em ufscar.br! 

#LEPEN #UFSCar #UniversidadeFederalDeSãoCarlos #Gerontologia #EnvelhecimentoAtivo #PesquisaCientífica #CongressoSBGG #CiênciaQueTransforma #SaúdeDaPessoaIdosa #RedesSociais #Sarcopenia #ForçaMuscular #Depressão #DorCrônica #ELSAStudy #ParceriaInternacional",0,"04/23/2025 10:00",https://www.instagram.com/p/DIy_O4xu8v_/,"Imagem do Instagram",,Vitalício,8573,145,10,7,1,6420,1
